,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
10,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1D5118747/2013-toyota-4runner/,JTEBU5JR1D5118747,Great Price,18998,2013 Toyota 4Runner,SR5 V6 4WD,"Wadsworth, OH",99820,Classic Silver Metallic,Black,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
11,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5079200/2012-toyota-4runner/,JTEBU5JR2C5079200,Great Price,18947,2012 Toyota 4Runner,SR5 V6 4WD,"Cape Coral, FL",91841,Blizzard Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,4,2020-04-25 10:54:29.302753
12,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7B5051942/2011-toyota-4runner/,JTEBU5JR7B5051942,Great Price,18995,2011 Toyota 4Runner,SR5 V6 4WD,"O'Fallon, IL",95148,Salsa Red Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
13,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3B5034328/2011-toyota-4runner/,JTEBU5JR3B5034328,Great Price,18450,2011 Toyota 4Runner,SR5 V6 4WD,"Savannah, GA",87682,Black,Other,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-25 10:54:29.302753
14,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JRXB5061574/2011-toyota-4runner/,JTEBU5JRXB5061574,Excellent Price,18281,2011 Toyota 4Runner,SR5 V6 4WD,"Williamsburg, VA",90440,Salsa Red Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
15,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR5D5134398/2013-toyota-4runner/,JTEBU5JR5D5134398,Great Price,19923,2013 Toyota 4Runner,SR5 V6 4WD,"New Castle, DE",77095,Black,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,1,2020-04-25 10:54:29.302753
16,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5108050/2012-toyota-4runner/,JTEBU5JR2C5108050,Great Price,18000,2012 Toyota 4Runner,SR5 V6 4WD,"Seekonk, MA",91295,Classic Silver Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
17,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0C5097291/2012-toyota-4runner/,JTEBU5JR0C5097291,Great Price,19888,2012 Toyota 4Runner,SR5 V6 4WD,"Riverhead, NY",89446,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
18,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5064356/2011-toyota-4runner/,JTEBU5JR4B5064356,Great Price,17995,2011 Toyota 4Runner,SR5 V6 4WD,"Raleigh, NC",95130,Black,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
19,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0D5130341/2013-toyota-4runner/,JTEBU5JR0D5130341,Great Price,18995,2013 Toyota 4Runner,SR5 V6 4WD,"Auburn, NY",94759,Blizzard Pearl Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-25 10:54:29.302753
20,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5071033/2011-toyota-4runner/,JTEBU5JR4B5071033,Great Price,17000,2011 Toyota 4Runner,SR5 V6 4WD,"Vienna, VA",94358,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
21,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3A5008844/2010-toyota-4runner/,JTEBU5JR3A5008844,Great Price,17999,2010 Toyota 4Runner,SR5 V6 4WD,"Strasburg, PA",96270,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-25 10:54:29.302753
22,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2B5074903/2011-toyota-4runner/,JTEBU5JR2B5074903,Great Price,19977,2011 Toyota 4Runner,Limited V6 4WD,"Covington, KY",94145,Classic Silver Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-25 10:54:29.302753
23,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6A5017828/2010-toyota-4runner/,JTEBU5JR6A5017828,Great Price,17999,2010 Toyota 4Runner,SR5 V6 4WD,"Roswell, GA",93501,White,Tan,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-25 10:54:29.302753
24,2014 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1E5186516/2014-toyota-4runner/,JTEBU5JR1E5186516,Excellent Price,19577,2014 Toyota 4Runner,SR5 V6 4WD,"Lodi, NJ",94196,Barcelona Red Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-25 10:54:29.302753
25,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5095218/2012-toyota-4runner/,JTEBU5JR2C5095218,Great Price,18895,2012 Toyota 4Runner,Limited V6 4WD,"Lodi, NJ",94175,Classic Silver Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-25 10:54:29.302753
26,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5097518/2012-toyota-4runner/,JTEBU5JR2C5097518,Excellent Price,19995,2012 Toyota 4Runner,SR5 V6 4WD,"Virginia Beach, VA",86619,Burgundy,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-25 10:54:29.302753
